"Date","NHSE_Region_Code","NHSE_Region_Name","Org code","Org name","Grade Sort Order","Grade","Specialty Group","Specialty","Total FTE"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","General medicine group","Rheumatology","3.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Obstetrics & gynaecology","Obstetrics and Gynaecology","20.85000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Paediatric group","Paediatrics","14.50000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Pathology group","Chemical pathology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Pathology group","Haematology","6.75000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Pathology group","Histopathology","8.60000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Pathology group","Medical microbiology","3.85000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Radiology group","Clinical radiology","28.22500"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Surgical group","General surgery","19.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Surgical group","Ophthalmology","12.20000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Surgical group","Otolaryngology","5.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Surgical group","Trauma and orthopaedic surgery","18.60909"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Surgical group","Urology","4.90909"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","1","Consultant","Surgical group","Vascular Surgery","7.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","2","Associate Specialist","Emergency Medicine","Emergency Medicine",".60000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","2","Associate Specialist","General medicine group","Gastro-enterology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","2","Associate Specialist","Obstetrics & gynaecology","Obstetrics and Gynaecology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","2","Associate Specialist","Surgical group","Ophthalmology","4.62500"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","2","Associate Specialist","Surgical group","Otolaryngology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","2","Associate Specialist","Surgical group","Trauma and orthopaedic surgery","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Anaesthetics","Anaesthetics","8.60000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Dental group","Oral and Maxillofacial Surgery","3.10000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Emergency Medicine","Emergency Medicine","5.42500"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","General medicine group","Cardiology",".32000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","General medicine group","Endocrinology and diabetes mellitus","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","General medicine group","Geriatric medicine",".70000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","General medicine group","Medical oncology","3.60000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","General medicine group","Rheumatology",".50000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Obstetrics & gynaecology","Obstetrics and Gynaecology","1.65000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Paediatric group","Paediatrics",".30000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Pathology group","Haematology","2.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Surgical group","General surgery","3.15000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Surgical group","Ophthalmology","4.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Surgical group","Otolaryngology","2.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Surgical group","Trauma and orthopaedic surgery","7.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","3","Specialty Doctor","Surgical group","Urology","3.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","4","Staff Grade","Anaesthetics","Anaesthetics","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Anaesthetics","Anaesthetics","19.70750"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Dental group","Oral and Maxillofacial Surgery","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Dental group","Orthodontics",".33750"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Emergency Medicine","Emergency Medicine","10.31250"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Acute Internal Medicine","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Cardiology","10.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Dermatology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Endocrinology and diabetes mellitus","8.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Gastro-enterology","3.86875"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","General (internal) medicine","5.90000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Geriatric medicine","14.46875"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Infectious diseases","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Medical oncology","1.98125"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Palliative medicine",".60000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Respiratory medicine","7.80000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","General medicine group","Rheumatology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Obstetrics & gynaecology","Obstetrics and Gynaecology","23.35625"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Paediatric group","Paediatrics","20.50000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Pathology group","Haematology","2.55750"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Pathology group","Histopathology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Pathology group","Medical microbiology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Radiology group","Clinical radiology","3.89375"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Surgical group","General surgery","15.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Surgical group","Otolaryngology","7.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Surgical group","Trauma and orthopaedic surgery","12.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","5","Specialty Registrar","Surgical group","Urology","3.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","Anaesthetics","Anaesthetics","7.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","Dental group","Oral and Maxillofacial Surgery","4.30000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","Emergency Medicine","Emergency Medicine","3.81875"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","General medicine group","Cardiology","3.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","General medicine group","Endocrinology and diabetes mellitus","2.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","General medicine group","Gastro-enterology","2.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","General medicine group","General (internal) medicine","3.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","General medicine group","Geriatric medicine","2.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","General medicine group","Medical oncology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","General medicine group","Respiratory medicine","5.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","Paediatric group","Paediatrics","4.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","Surgical group","General surgery","3.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","Surgical group","Trauma and orthopaedic surgery","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","6","Core Training","Surgical group","Urology","3.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","Emergency Medicine","Emergency Medicine","11.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","General medicine group","Gastro-enterology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","General medicine group","General (internal) medicine","5.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","General medicine group","Geriatric medicine","5.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","General medicine group","Palliative medicine","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","Obstetrics & gynaecology","Obstetrics and Gynaecology","3.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","Paediatric group","Paediatrics","5.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","Pathology group","Medical microbiology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","Surgical group","General surgery","5.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","Surgical group","Otolaryngology","1.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","Surgical group","Trauma and orthopaedic surgery","7.00000"
"2022-01-31","Y60","Midlands","RWP","Worcestershire Acute Hospitals NHS Trust","7","Foundation Doctor Year 2","Surgical group","Urology","1.00000"
